link,title,price_sale,price_base,brand,cpu_brand,cpu_detail,cpu_cores,cpu_threads,ram_size,ram_type,storage_size,storage_type,gpu_info,screen_size,screen_res,screen_tech,battery,raw_specs_count
https://cellphones.com.vn/laptop-asus-zenbook-ux425ea-ki883w-cu-tray-xuoc.html,Laptop Asus Zenbook UX425EA-KI883W - Cũ Trầy Xước,10.690.000đ,23.990.000đ,Asus,Intel,,,,8,DDR4X,512GB,SSD,Intel Iris Xᵉ Graphics,14 inches,1920 x 1080 pixels (FullHD),"400nits, Độ phủ màu 100% sRGB",67WHrs 4 Cell,21
https://cellphones.com.vn/laptop-lenovo-ideapad-5-15iil05-81yk004wvn-cu-xuoc-can.html,Laptop Lenovo Ideapad 5 15IIL05 81YK004WVN - Cũ Xước Cấn,6.290.000đ,,Lenovo,Intel,Core i5 Ice,,,8,DDR4,256GB,SSD,"NVIDIA GeForce MX330, 2 GB",15.6 inches,1920 x 1080 pixels (FullHD),"Tấm nền IPS, 60Hz",3-cell Li-ion,24
https://cellphones.com.vn/laptop-lenovo-thinkbook-15-g3-acl-21a400chvn-cu-dep.html,Laptop Lenovo ThinkBook 15 G3 ACL 21A400CHVN - Cũ Đẹp,9.590.000đ,15.590.000đ,Lenovo,AMD,Ryzen 3 5300U,,,8,DDR4,512GB,SSD,Integrated AMD Radeon Graphics,15.6 inches,1920 x 1080 pixels (FullHD),Màn hình chống loá,45Wh,20
https://cellphones.com.vn/laptop-lenovo-ideapad-slim-5-14irh10-83hr0000vn-cu-da-kich-hoat.html,Laptop Lenovo IdeaPad Slim 5 14IRH10 83HR0000VN - Đã Kích Hoạt,16.890.000đ,21.190.000đ,Lenovo,Intel,,8,12,16,DDR5,1TB,SSD,Intel UHD Graphics,14 inches,1920 x 1200 pixels (WUXGA),"Độ sáng 400nits, Độ phủ màu 100% DCI-P3, DisplayHDR True Black 500","60Wh, 65W USB-C Slim (Wall-mount)",26
https://cellphones.com.vn/laptop-dell-inspiron-15-3530-n5i5340w1-cu-dep.html,Laptop Dell Inspiron 15 3530 N5I5340W1 - Cũ Đẹp,13.190.000đ,,Dell,Intel,Core I5 1334U,,,16,DDR4,512GB,SSD,Intel Iris Xe Graphics,15.6 inches,1920 x 1080 pixels (FullHD),"Non-Touch, 250nit Anti-glare LED-Backlit Narrow Border","3 Cell, 41 Wh",17
https://cellphones.com.vn/laptop-msi-raider-ge78hx-13vh-438us-cu-tray-xuoc.html,Laptop MSI Raider GE78HX 13VH-438US - Cũ Trầy Xước,Liên hệ để báo giá,,MSI,Intel,,,,32,DDR5,1TB,SSD,NVIDIA® GeForce® RTX 4080 12GB,17.3 inches,2560x1600 pixel (QHD+),"17.3″ QHD+ (2560×1600), 16:10, IPS, 100% sRGB, DCI-P3 100% typical, NanoEdge",,14
https://cellphones.com.vn/laptop-lenovo-ideapad-gaming-3-15ach6-82k201bbvn-cu-dep.html,Laptop Lenovo IdeaPad Gaming 3 15ACH6 82K201BBVN - Cũ Đẹp,13.290.000đ,20.990.000đ,Lenovo,AMD,Ryzen 5 5600H,,,8,DDR4,512GB,SSD,NVIDIA GeForce GTX 1650 4GB GDDR6,15.6 inches,1920 x 1080 pixels (FullHD),"IPS 250nits Anti-glare, 120Hz, 45% NTSC, DC dimmer",3Cell 45WH,21
https://cellphones.com.vn/laptop-hp-15s-fq1111tu-193r0pa-cu-tray-xuoc.html,Laptop HP 15S FQ1111TU 193R0PA - Cũ Trầy Xước,4.090.000đ,7.690.000đ,HP,Intel,Core i3 Ice,,,4,DDR4,256GB,SSD,Intel UHD Graphics,15.6 inches,1920 x 1080 pixels (FullHD),"60Hz, LED Backlit, SVA",3-cell Li-ion,24
https://cellphones.com.vn/laptop-dell-latitude-5420-70251602-cu-dep.html,Laptop Dell Latitude 5420 70251602 - Cũ Đẹp,17.190.000đ,19.890.000đ,Dell,Intel,,,,8,DDR4,256GB,SSD,Intel UHD Graphics,14 inches,1920 x 1080 pixels (FullHD),Màn hình chống lóa,4 Cell 63Whr,20
https://cellphones.com.vn/laptop-asus-tuf-dash-f15-fx517ze-hn045w-cu-dep.html,Laptop ASUS TUF Dash F15 FX517ZE-HN045W - Cũ Đẹp,14.890.000đ,25.500.000đ,ASUS,Intel,,,,8,DDR5,512GB,SSD,NVIDIA® GeForce RTX™ 3050 Ti Laptop GPU,15.6 inches,1920 x 1080 pixels (FullHD),,"76WHrs, 4S1P, 4-cell Li-ion",19
https://cellphones.com.vn/laptop-msi-summit-e16-flip-a11uct-030vn-cu-dep.html,Laptop MSI Summit E16 FLIP A11UCT-030VN- Cũ Đẹp,32.990.000đ,46.990.000đ,MSI,Intel,Core i7 1195G7,,,16,DDR4,1TB,SSD,"Nvidia Geforce RTX3050 4G, GDDR6",16 inches,2560 x 1080 pixels,100% DPI-P3,4Cell 82Wh,20
https://cellphones.com.vn/laptop-asus-vivobook-s-14-flip-tn3402ya-lz026w.html,Laptop Asus VivoBook S 14 Flip TN3402YA-LZ026W,17.050.000đ,18.990.000đ,Asus,AMD,Ryzen 5 7530U,6,12,16,DDR4,512GB,SSD,AMD Radeon Graphics,14 inches,1920 x 1200 pixels (WUXGA),"Tần số quét 60Hz, Độ sáng 300nits, Độ phủ màu 45% NTSC, Glossy display, TÜV Rheinland-certified","50WHrs, 3S2P, 6-cell Li-ion (Lên đến 20 giờ)",22
https://cellphones.com.vn/laptop-asus-x509jp-ej013t-i5-1035g1-ram-4gb-ssd-512gb-15-6fhd-inch-vga-2gb-cu-tray-xuoc.html,Laptop ASUS Vivobook X509JP-EJ013T - Cũ Trầy Xước,7.290.000đ,15.990.000đ,ASUS,Intel,,,,,,512GB,SSD,"NVIDIA GeForce MX330 (2GB of GDDR5 SDRAM, Bus Width : 64-bit) ; Intel UHD Graphics",15.6 inches,1920 x 1080 pixels (FullHD),"15.6"" inch (16:9) LED backlit FHD (1920 x 1080) 60Hz Anti-Glare Panel with 45% NTSC",2 Cell Int (32Wh),14
https://cellphones.com.vn/laptop-lenovo-ideapad-5-15itl05-cu-dep.html,Laptop Lenovo Ideapad 5 15ITL05 82FG00M5VN - Cũ Đẹp,10.790.000đ,19.990.000đ,Lenovo,Intel,,,8,8,DDR4,512GB,SSD,Integrated Intel Iris Xe Graphics,15.6 inches,1920 x 1080 pixels (FullHD),"Độ sáng 300 nit, màn hình chống chói, 45% NTSC","3 Cell, 45Wh",21
https://cellphones.com.vn/laptop-hp-pavilion-14-dv0520tu-46l92pa-cu-tray-xuoc.html,Laptop HP Pavilion 14-DV0520TU 46L92PA - Cũ Trầy Xước,6.690.000đ,7.390.000đ,HP,Intel,Core i3 Tiger,,,4,DDR4,256GB,SSD,Intel UHD Graphics,14 inches,1920 x 1080 pixels (FullHD),"Chống chói Anti Glare, Công nghệ IPS, 250 nits","3-cell Li-ion, 43 Wh",23
https://cellphones.com.vn/laptop-asus-zenbook-um3402ya-km074w-cu-dep.html,Laptop ASUS ZenBook UM3402YA-KM074W - Cũ Đẹp,13.790.000đ,23.900.000đ,ASUS,AMD,Ryzen 5 5625U,,,8,DDR4X,512GB,SSD,AMD Radeon Graphics,14 inches,2880 x 1800 pixels,"Tần số quét 90Hz, độ sáng 600 nit, độ phủ màu 100% DCI-P3","75WHrs, 2S2P, 4-cell Li-ion",23
https://cellphones.com.vn/laptop-lenovo-ideapad-slim-3-15ada05-81w100usvn-cu-tray-xuoc.html,Laptop Lenovo IdeaPad Slim 3 15ADA05 81W100USVN - Cũ Trầy Xước,5.090.000đ,,Lenovo,AMD,,,,4,DDR4,256GB,SSD,Intel AMD Radeon Graphics,15.6 inches,1920 x 1080 pixels (FullHD),"Màn hình chống chói, Độ sáng 220nits","2 cell, 35Wh",15
https://cellphones.com.vn/laptop-msi-gaming-bravo-15-a4dcr-cu-dep.html,Laptop MSI Gaming BRAVO 15 A4DCR-270VN - Cũ đẹp,9.490.000đ,19.490.000đ,MSI,AMD,,,,,,256GB,SSD,Radeon RX5300M 3GB,15.6 inches,1920 x 1080 pixels (FullHD),"15.6"" FullHD (1920 x 1080). 144Hz, IPS Panel",3 Cell,14
https://cellphones.com.vn/laptop-dell-inspiron-15-3511-p112f001abl-cu-dep.html,Laptop Dell Inspiron 15 3511 P112F001ABL - Cũ Đẹp,9.590.000đ,13.600.000đ,Dell,Intel,,,,4,DDR4,256GB,SSD,Intel UHD Graphics,15.6 inches,1920 x 1080 pixels (FullHD),Màn hình chống loá,3 Cell 41WHr,21
https://cellphones.com.vn/laptop-hp-gaming-victus-16-r0011ne-822x1ea-cu-dep.html,Laptop HP Gaming Victus 16-R0011NE 822X1EA - Cũ Đẹp,25.090.000đ,,HP,Intel,Core i7 Raptor,,,16,DDR5,512GB,SSD,"NVIDIA GeForce RTX 4060, 8GB",16.1 inches,1920 x 1080 pixels (FullHD),"45% NTSC, Chống chói Anti Glare, 50 nits","4-cell, 70Wh",23
https://cellphones.com.vn/laptop-hp-15s-fq5077tu-6k797pa-cu-dep.html,Laptop HP 15S FQ5077TU 6K797PA - Cũ Đẹp,12.890.000đ,14.190.000đ,HP,Intel,Core i7 Alder,,,8,DDR4,512GB,SSD,Intel Iris Xe Graphics,15.6 inches,1920 x 1080 pixels (FullHD),"Chống chói Anti Glare, LED Backlit, 250 nits, 60Hz","3-cell Li-ion, 41 Wh",23
https://cellphones.com.vn/laptop-dell-gaming-g15-ryzen-edition-5515-70266674-16gb-cu-tray-xuoc.html,Laptop Dell Gaming G15 Ryzen Edition 5515 70266674 - Cũ Trầy Xước,13.790.000đ,29.300.000đ,Dell,AMD,Ryzen 7 5800H,,,16,DDR4,512GB,SSD,NVIDIA® GeForce RTX™ 3050 4GB,15.6 inches,1920 x 1080 pixels (FullHD),"Tần số quét 120Hz, màn hình chống loá","4 Cells, 56WHrs",17
https://cellphones.com.vn/laptop-acer-nitro-5-an515-55-5304-nh-q7nsv-002-16gb-cu-xuoc-can.html,Laptop Acer Gaming Nitro 5 AN515-55-5304 NH.Q7NSV.002 - Cũ Xước Cấn,7.590.000đ,,Acer,Other,,,,8,DDR4,512GB,,NVIDIA GeForce GTX 1650Ti 4GB GDDR6,15.6 inches,1920 x 1080 pixels (FullHD),,4Cell 57.5Whrs,20
https://cellphones.com.vn/laptop-asus-tuf-gaming-a15-fa507rr-hn835w-cu-xuoc-can.html,Laptop Asus TUF Gaming A15 A15 FA507RR-HN835W - Cũ Xước Cấn,17.490.000đ,38.600.000đ,Asus,AMD,,,,16,DDR5,512GB,SSD,"NVIDIA® GeForce RTX™ 3070 Laptop GPU 8GB GDDR6
AMD Radeon™ Navi2 Graphics",15.6 inches,1080 x 1920 pixels (FullHD),"FHD (1920 x 1080) 16:9, 144Hz, Góc nhìn 170, 250 nits, Tỉ lệ tương phản 1000:1, NTSC % 45%, SRGB % 62.5%, Adobe % 47.34%, Anti-glare display","90WHrs, 4S1P, 4-cell Li-ion",21
https://cellphones.com.vn/laptop-gaming-acer-nitro-5-an515-57-74nu-cu-tray-xuoc.html,Laptop Gaming Acer Nitro 5 Eagle AN515-57-74NU NH.QD9SV.001 - Cũ Trầy Xước,13.290.000đ,15.990.000đ,Gaming,Intel,,,,8,DDR4,512GB,SSD,NVIDIA GeForce RTX 3050 Ti 4GB GDDR6,15.6 inches,1920 x 1080 pixels (FullHD),Tần số quét 144Hz,"4-cell, 57.5 Wh",20
https://cellphones.com.vn/laptop-hp-pavilion-15-eg2083tu-7c0w9pa-cu-da-kich-hoat.html,Laptop HP Pavilion 15-EG2083TU 7C0W9PA - Đã Kích Hoạt,12.790.000đ,19.790.000đ,HP,Intel,,,,8,DDR4,512GB,SSD,Intel Iris Xe Graphics,15.6 inches,1920 x 1080 pixels (FullHD),"15.6"" ( 1920 x 1080 ) Full HD, IPS",3 cell 41 Wh,20
https://cellphones.com.vn/laptop-dell-inspiron-15-5515-r7-5700-cu-tray-xuoc.html,Laptop Dell Inspiron 15 5515 - Cũ Trầy Xước,Liên hệ để báo giá,,Dell,AMD,Ryzen 7 -,,,8,DDR4,512GB,SSD,AMD Radeon Graphics,15.6 inches,1920 x 1080 pixels (FullHD),"Chống chói Anti Glare, LED Backlight","4-cell Li-ion, 54 Wh",26
https://cellphones.com.vn/laptop-dell-inspiron-3501-p90f005-i3-cu-tray-xuoc.html,Laptop Dell Inspiron 3501 P90F005 - Cũ Trầy Xước,6.290.000đ,,Dell,Intel,Core i3 Tiger,,,8,DDR4,256 GB,SSD,Intel UHD Graphics,15.6 inches,1920 x 1080 pixels (FullHD),"Chống chói Anti Glare, LED Backlight, WVA","3-cell Li-ion, 42 Wh",23
https://cellphones.com.vn/laptop-hp-15s-du1040tx-8re77pa-cu-dep.html,Laptop HP 15S-DU1040TX 8RE77PA - Cũ Đẹp,9.090.000đ,,HP,Intel,Core i7 -,,,8,DDR4,512GB,SSD,nVidia Geforce MX130 2GB,15.6 inches,1366 x 768 pixels,,"3-cell, 41 Wh Li-ion",17
https://cellphones.com.vn/laptop-msi-gaming-gf63-thin-11sc-666vn-cu-tray-xuoc.html,Laptop MSI Gaming GF63 Thin 11SC-666VN - Cũ Trầy Xước,11.990.000đ,21.990.000đ,MSI,Intel,,,,8,DDR4,512GB,SSD,NVIDIA® GeForce® GTX 1650 4GB GDDR6,15.6 inches,1920 x 1080 pixels (FullHD),"Tần số quét 144Hz, Tấm nền IPS","3-Cell, 52.4 Whr",19
https://cellphones.com.vn/laptop-gaming-acer-nitro-5-an515-57-74nu-16gb-cu-tray-xuoc.html,Laptop Gaming Acer Nitro 5 Eagle AN515-57-74NU NH.QD9SV.001 - Cũ Trầy Xước,13.590.000đ,29.990.000đ,Gaming,Intel,,,,16,DDR4,512GB,SSD,NVIDIA GeForce RTX 3050 Ti 4GB GDDR6,15.6 inches,1920 x 1080 pixels (FullHD),Tần số quét 144Hz,"4-cell, 57.5 Wh",20
https://cellphones.com.vn/laptop-hp-240-g8-617m3pa-cu-dep.html,Laptop HP 240 G8 617M3PA - Cũ Đẹp,5.490.000đ,,HP,Intel,,,,8,DDR4,256GB,SSD,Intel® UHD Graphics,14 inches,1920 x 1080 pixels (FullHD),,41.04Wh,18
https://cellphones.com.vn/laptop-lenovo-thinkbook-14-g3-acl-21a200r0vn-cu-dep.html,Laptop Lenovo ThinkBook 14 G3 ACL 21A200R0VN - Cũ Đẹp,9.690.000đ,13.000.000đ,Lenovo,AMD,Ryzen 5 5500U,6,12,8,DDR4,512GB,SSD,AMD Radeon Graphics,14 inches,1920 x 1080 pixels (FullHD),"Độ sáng 250nits, Màn hình chống chói, Độ phủ màu 45% NTSC, TÜV Rheinland Low Blue Light",45Wh,23
https://cellphones.com.vn/laptop-msi-gaming-pulse-gl66-11udk-816vn-cu-dep.html,Laptop MSI Gaming Pulse GL66 11UDK-816VN - Cũ Đẹp,17.290.000đ,,MSI,Intel,Core i7 Tiger,,,16,DDR4,512GB,SSD,"NVIDIA GeForce RTX 3050Ti, 4 GB",15.6 inches,1920 x 1080 pixels (FullHD),"Chống chói Anti Glare, Công nghệ IPS, 100% sRGB","3 cell, 53.5 Wh",23
https://cellphones.com.vn/laptop-dell-inspiron-15-3520-n3520-i5u085w11blu-cu-da-kich-hoat.html,Laptop Dell Inspiron 15 3520 N3520-i5U085W11BLU - Đã Kích Hoạt,12.890.000đ,18.690.000đ,Dell,Intel,,,,8,DDR4,512GB,SSD,Intel Iris Xe Graphics,15.6 inches,1920 x 1080 pixels (FullHD),"Tần số quét, 120Hz, Anti-glare, 250nits, LED Backlight, Narrow Border, WVA Display",41Wh,21
https://cellphones.com.vn/laptop-hp-pavilion-15-cs2034tu-6yz06pa-i5-8265u-vang-cu-dep.html,Laptop HP Pavilion 15-cs2034TU 6YZ06PA Cũ,9.020.000đ,15.990.000đ,HP,Intel,,,,,,1TB,HDD,Intel UHD Graphics 620,15.6 inches,1920 x 1080 pixels (FullHD),SVA BrightView WLED-backlit,3 Cell 41 Whr Li-ion,13
https://cellphones.com.vn/laptop-dell-vostro-3500-v5i3001w-cu-xuoc-can.html,Laptop Dell Vostro 3500 V5I3001W - Cũ Xước Cấn,6.290.000đ,15.590.000đ,Dell,Intel,,,,8,DDR4,256GB,SSD,Intel® UHD Graphics,15.6 inches,1920 x 1080 pixels (FullHD),Màn hình chống loá,3 cell 42Wh,20
https://cellphones.com.vn/laptop-msi-modern-15-a11m-200vn-cu-xuoc-can.html,Laptop MSI Modern 15 A11M-200VN - Cũ Xước Cấn,Liên hệ để báo giá,,MSI,Intel,,,,8,DDR4,512GB,SSD,Intel® Iris® Xe Graphics,15.6 inches,1920 x 1080 pixels (FullHD),"15.6 inch FHD (1920*1080), 45% NTSC IPS-Level","3 cell, 52Whr",23
https://cellphones.com.vn/laptop-dell-15-dc15250-3g7t0-cu-da-kich-hoat.html,Laptop Dell 15 DC15250 3G7T0 - Đã Kích Hoạt,15.990.000đ,20.990.000đ,Dell,Intel,Core i7 1355U,10,12,16,DDR4,1TB,SSD,Intel UHD Graphics,15.6 inches,1920 x 1080 pixels (FullHD),"Độ phủ màu 45% NTSC, Độ sáng 250 nits, Màn hình chống chói","3 cell, 41Wh",25
https://cellphones.com.vn/laptop-hp-14-ep0220tu-b73vwpa-16gb-cu-dep.html,Laptop HP 14-EP0220TU B73VWPA V2 - Cũ Đẹp,8.090.000đ,13.490.000đ,HP,Intel,,6,8,16,DDR4,512 GB,SSD,Intel UHD Graphics,14 inches,1920 x 1080 pixels (FullHD),"Viền siêu mỏng, Màn hình chống chói, Độ sáng 250 nits, Độ phủ màu 62.5% sRGB","3-cell, 41 Wh Li-ion polymer, Bộ đổi nguồn AC thông minh 45 W",19
https://cellphones.com.vn/laptop-hp-15-fd0303tu-i3-a2nl4pa-cu-tray-xuoc.html,Laptop HP 15-FD0303TU - Cũ Trầy Xước,Liên hệ để báo giá,,HP,Intel,Core i3 Raptor,,,8,DDR4,512 GB,SSD,Intel UHD Graphics,15.6 inches,1366 x 768 pixels,"Chống chói Anti Glare, 250 nits, 62.5% sRGB","3-cell, 41Wh",22
https://cellphones.com.vn/laptop-asus-zenbook-up5401za-kn005w-cu-tray-xuoc.html,Laptop ASUS ZenBook UP5401ZA-KN005W - Cũ Trầy Xước,Liên hệ để báo giá,,ASUS,Intel,,,,8,DDR5,,,Intel Iris Xe Graphics,14 inches,2880 x 1800 pixels,"Tần số quét 90Hz, độ sáng 550nit, độ phủ màu 100% DCI-P3","63WHrs, 3S1P, 3-cell Li-ion",23
https://cellphones.com.vn/laptop-asus-vivobook-16-m1605ya-mb303w-cu-da-kich-hoat.html,Laptop ASUS Vivobook 16 M1605YA-MB303W - Đã Kích Hoạt,11.990.000đ,18.490.000đ,ASUS,AMD,Ryzen 7 7730U,8,16,16,DDR4,512GB,SSD,AMD Radeon Graphics,16 inches,1920 x 1200 pixels (WUXGA),"Độ sáng 300nits, Độ phủ màu 45% NTSC, Màn hình chống chói, TÜV Rheinland-certified","42WHrs, 3S1P, 3-cell Li-ion",23
https://cellphones.com.vn/laptop-lenovo-ideapad-3-14itl6-i5-82h700wavn-cu-xuoc-can.html,Laptop Lenovo IdeaPad 3 14ITL6 82H700WAVN - Cũ Xước Cấn,7.290.000đ,,Lenovo,Intel,Core i5 Tiger,,,8,DDR4,512 GB,SSD,Intel Iris Xe Graphics,14 inches,1920 x 1080 pixels (FullHD),"Tấm nền TN, Chống chói Anti Glare, 250 nits, Tốc độ làm tươi 60Hz","2-cell Li-ion, 38 Wh",23
https://cellphones.com.vn/laptop-hp-240-g9-9e5w3pt-cu-dep.html,Laptop HP 240 G9 9E5W3PT - Cũ Đẹp,10.990.000đ,16.990.000đ,HP,Intel,,10,12,8,DDR4,512 GB,SSD,Intel Iris Xe Graphics,14 inches,1920 x 1080 pixels (FullHD),"Độ sáng 250 nits, Độ phủ màu 45% NTSC br>Màn hình chống chói, Viền mỏng","3-cell, 41 Wh Li-ion",17
https://cellphones.com.vn/laptop-asus-tuf-gaming-f15-fx507vi-lp088w-cu-da-kich-hoat.html,Laptop Asus TUF Gaming F15 FX507VI-LP088W - Đã Kích Hoạt,30.590.000đ,40.990.000đ,Asus,Intel,,10,,16,DDR5,512GB,SSD,"NVIDIA GeForce RTX 4070 8GB GDDR6
Intel Iris Xe Graphics",15.6 inches,1920 x 1080 pixels (FullHD),"Độ sáng 250nits, Độ phủ màu NTSC 72%, SRGB 100%, Adobe 75.35%, Màn hình chống chói, G-Sync","90WHrs, 4S1P, 4-cell Li-ion",24
https://cellphones.com.vn/laptop-asus-gaming-rog-strix-g512-ihn281t-cu-dep.html,Laptop ASUS Gaming ROG Strix G512-IAL013T Cũ đẹp,17.790.000đ,28.990.000đ,ASUS,Intel,Core i5 10300H,,,,,512GB,SSD,Geforce GTX 1650Ti 4GB,15.6 inches,1920 x 1080 pixels (FullHD),"15.6' FHD (1920×1080) IPS, 144Hz 3ms",3 cell /48WHrs - 3S1P,14
https://cellphones.com.vn/laptop-acer-aspire-3-a315-58-54xf-nxam0sv007-cu-xuoc-can.html,Laptop Acer Aspire 3 A315-58-54XF NX.AM0SV.007 - Cũ Xước cấn,6.490.000đ,,Acer,Intel,Core i5 Tiger,,,8,DDR4,512 GB,SSD,Intel Iris Xe Graphics,15.6 inches,1920 x 1080 pixels (FullHD),"LED Backlit, Acer ComfyView","2-cell, 36.7Wh",21
https://cellphones.com.vn/laptop-dell-inspiron-15-3520-8d10nk-cu-tray-xuoc.html,Laptop Dell Inspiron 15 3520 8D10NK - Cũ Trầy Xước,11.490.000đ,16.490.000đ,Dell,Intel,,10,,16,DDR4,512GB,SSD,Intel Iris Xe Graphics,15.6 inches,1920 x 1080 pixels (FullHD),Màn hình chống chói,3 Cell Int (41Wh),23
https://cellphones.com.vn/laptop-asus-vivobook-15-x515ea-cu-tray-xuoc.html,Laptop ASUS VivoBook 15 X515EA-EJ058T - Cũ Trầy Xước,10.390.000đ,17.690.000đ,ASUS,Intel,,,,8,DDR4,512GB,SSD,Intel UHD Graphic,15.6 inches,1920 x 1080 pixels (FullHD),"Màn hình chống chói, LED Backlit, 200nits, NTSC: 45%, Screen-to-body ratio: 83 ％",37WHrs,20
https://cellphones.com.vn/laptop-dell-inspiron-3493-i5-n4i5122-cu-tray-xuoc.html,Laptop Dell Inspiron 3493 N4I5122WA - Cũ Trầy Xước,5.990.000đ,,Dell,Intel,Core i5 Ice,,,8,DDR4,256 GB,SSD,Intel UHD Graphics,14 inches,1920 x 1080 pixels (FullHD),,3-cell Li-ion,22
https://cellphones.com.vn/laptop-msi-gaming-crosshair-15-b12uez-460vn-cu-tray-xuoc.html,Laptop MSI Crosshair 15 B12UEZ-460VN - Cũ Trầy Xước,19.290.000đ,34.990.000đ,MSI,Intel,,,24,16,DDR4,1TB,SSD,NVIDIA GeForce RTX 3060 6GB GDDR6,15.6 inches,2560x1440 (Quad HD),"165Hz, 72%NTSC, IPS-Level, Độ phủ màu 100% sRGB","3 Cell, 53.5Whr",20
https://cellphones.com.vn/laptop-asus-tuf-gaming-f15-fx506hc-hn002t-cu-dep.html,Laptop Asus TUF Gaming F15 FX506HC-HN002T - Cũ đẹp,13.090.000đ,25.990.000đ,Asus,Intel,,,,8,DDR4,512GB,SSD,NVIDIA GeForce RTX 3050 4GB,15.6 inches,1920 x 1080 pixels (FullHD),"Tần số quét 144Hz, màn hình chống lóa",3 Cell 48WHr,21
https://cellphones.com.vn/laptop-asus-gaming-rog-zephyrus-g15-ga503rm-ln006w-cu-dep.html,Laptop ASUS Gaming ROG Zephyrus G15 GA503RM-LN006W - Cũ Đẹp,26.490.000đ,48.490.000đ,ASUS,AMD,Ryzen 7 6800HS,,,16,DDR5,512GB,SSD,NVIDIA® GeForce RTX 3060,15.6 inches,2560 x 1440 pixels (2K),"Tần số quét 240Hz, tốc độ phản hồi 3ms, độ sáng 300nits, tỷ lệ tương phản 1000:1, hỗ trợ dải màu 100% DCI-P3, màn hình chống loá, công nghệ Adaptive-Sync","90WHrs, 4S1P, 4-cell Li-ion",24
https://cellphones.com.vn/laptop-msi-modern-14-b11mou-i7-847vn-cu-dep.html,Laptop MSI Modern 14 B11MOU-847VN - Cũ đẹp,10.690.000đ,,MSI,Intel,Core i7 Tiger,,,8,DDR4,512 GB,SSD,Intel Iris Xe Graphics,14 inches,1920 x 1080 pixels (FullHD),,"3-cell Li-ion, 39 Wh",21
https://cellphones.com.vn/laptop-lenovo-legion-slim-5-16aph8-82y9002yvn-cu-dep.html,Laptop Lenovo Legion Slim 5 16APH8 82Y9002YVN - Cũ Đẹp,26.390.000đ,,Lenovo,AMD,Ryzen 7 7840HS,8,16,16,DDR5,512GB,SSD,"NVIDIA GeForce RTX 4060 8GB GDDR6, Boost Clock 2370MHz, TGP 140W",16 inches,2560 x 1600 (WQXGA),"Độ sáng 300nits, Màn hình chống chói, Độ phủ màu 100% sRGB, Dolby Vision, FreeSync, G-SYNC, Ánh sáng xanh thấp",80Wh,25
https://cellphones.com.vn/laptop-lenovo-yoga-slim-7-i7-8243004fvn-cu-dep.html,Laptop Lenovo Yoga Slim 7 14ITL05 82A3004FVN - Cũ Đẹp,13.490.000đ,27.990.000đ,Lenovo,Other,,,8,8,,512GB,SSD,Intel Iris Xe,14 inches,1920 x 1080 pixels (FullHD),Độ sáng 300 nits,4 cell /60.7Wh,17
https://cellphones.com.vn/laptop-hp-15s-fq2712tu-7c0x2pa-cu-dep.html,Laptop HP 15S-FQ2712TU 7C0X2PA - Cũ Đẹp,7.090.000đ,,HP,Intel,,2,4,8,DDR4,256GB,SSD,Intel UHD Graphics,15.6 inches,1920 x 1080 pixels (FullHD),"Màn hình chống chói, Độ sáng 250 nits, Độ phủ màu 45% NTSC","3-cell, 41 Wh Li-ion",19
https://cellphones.com.vn/laptop-msi-gaming-msi-gf63-12ucx-841v-cu-da-kich-hoat.html,Laptop MSI Gaming GF63 12UCX-841VN - Đã Kích Hoạt,12.790.000đ,17.990.000đ,MSI,Intel,,,,8,DDR4,512GB,SSD,NVIDIA GeForce RTX 2050 4GB GDDR6,15.6 inches,1920 x 1080 pixels (FullHD),,3 cell 53 Wh,20
https://cellphones.com.vn/laptop-fujitsu-uh-x-9u13a2-4zr1g97609-cu-dep.html,Laptop Fujitsu UH-X 9U13A2 4ZR1G97609 - Cũ Đẹp,9.490.000đ,21.400.000đ,Fujitsu,Intel,,,,16,DDR4X,512 GB,SSD,Intel Iris Xe Graphics,13.3 inches,1920 x 1080 pixels (FullHD),Màn hình chống loá,50Wh,24
https://cellphones.com.vn/laptop-dell-inspiron-15-3520-w15kt-cu-dep.html,Laptop Dell Inspiron 15 3520 W15KT - Cũ Đẹp,9.490.000đ,13.990.000đ,Dell,Intel,,,8,8,DDR4,256GB,,Intel® UHD Graphics,15.6 inches,1080 x 1920 pixels (FullHD),,"3 Cell, 41 Wh",18
https://cellphones.com.vn/laptop-asus-expertbook-b1400ceae-ek4172-cu-tray-xuoc.html,Laptop ASUS Expertbook B1400CEAE-EK4172 - Cũ Trầy Xước,5.890.000đ,,ASUS,Intel,,,,8,DDR4,256GB,SSD,Intel UHD Graphics,14 inches,1920 x 1080 pixels (FullHD),"16:9, Anti-glare, LED Backlit, 220 nit, NTSC: 45%, Screen-to-body ratio: 84％",,20
https://cellphones.com.vn/laptop-asus-vivobook-a515ea-l12032w-cu-dep.html,Laptop ASUS Vivobook A515EA-L12032W - Cũ Đẹp,9.590.000đ,9.790.000đ,ASUS,Intel,Core i5 Tiger,,,8,DDR4,512GB,SSD,Intel Iris Xe Graphics,15.6 inches,1920 x 1080 pixels (FullHD),"100% DCI-P3, Độ sáng 600 nits, Thời gian phản hồi 0.2 ms, Màn hình bảo vệ mắt - EYE CARE, Chuẩn DisplayHDR True Black 600, Màn hình OLED","3-cell Li-ion, 42 Wh",26
